"daylabel","year","month","day","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
33,2011,2,2,7,1,0,1,3,9.02,10.605,93,15.0013,49
33,2011,2,2,8,1,0,1,3,9.02,10.605,93,15.0013,155
33,2011,2,2,9,1,0,1,2,9.84,12.88,93,6.0032,123
33,2011,2,2,10,1,0,1,2,9.02,13.635,100,0,61
33,2011,2,2,11,1,0,1,2,9.84,11.365,93,12.998,52
33,2011,2,2,12,1,0,1,2,9.84,11.365,93,15.0013,64
33,2011,2,2,13,1,0,1,1,13.94,16.665,93,11.0014,75
33,2011,2,2,14,1,0,1,1,15.58,19.695,82,26.0027,63
33,2011,2,2,15,1,0,1,1,15.58,19.695,76,22.0028,76
33,2011,2,2,16,1,0,1,1,14.76,16.665,71,19.9995,103
33,2011,2,2,17,1,0,1,1,14.76,15.91,53,35.0008,190
33,2011,2,2,18,1,0,1,1,13.94,14.395,42,36.9974,182
33,2011,2,2,19,1,0,1,1,11.48,12.12,45,32.9975,91
33,2011,2,2,20,1,0,1,1,9.84,9.85,48,36.9974,75
33,2011,2,2,21,1,0,1,1,9.02,9.85,47,22.0028,63
33,2011,2,2,22,1,0,1,1,9.02,10.605,44,16.9979,40
33,2011,2,2,23,1,0,1,1,8.2,8.335,44,30.0026,32
34,2011,2,3,0,1,0,1,1,8.2,8.335,40,30.0026,12
34,2011,2,3,1,1,0,1,1,8.2,7.575,44,35.0008,5
34,2011,2,3,2,1,0,1,1,7.38,8.335,43,16.9979,2
34,2011,2,3,3,1,0,1,1,7.38,8.335,43,16.9979,1
34,2011,2,3,4,1,0,1,1,6.97,7.5775,46.5,18.4987,0
34,2011,2,3,5,1,0,1,1,6.56,6.82,50,19.9995,2
34,2011,2,3,6,1,0,1,1,6.56,6.82,43,23.9994,39
34,2011,2,3,7,1,0,1,1,5.74,6.06,50,22.0028,87
34,2011,2,3,8,1,0,1,1,5.74,6.06,50,23.9994,188
34,2011,2,3,9,1,0,1,1,6.56,6.82,47,19.9995,133
34,2011,2,3,10,1,0,1,1,7.38,7.575,43,22.0028,52
34,2011,2,3,11,1,0,1,1,7.38,6.82,43,30.0026,64
34,2011,2,3,12,1,0,1,1,8.2,9.09,40,23.9994,69
34,2011,2,3,13,1,0,1,1,8.2,8.335,40,27.9993,51
34,2011,2,3,14,1,0,1,1,9.02,9.85,37,26.0027,47
34,2011,2,3,15,1,0,1,1,9.02,9.85,37,22.0028,60
34,2011,2,3,16,1,0,1,1,9.02,10.605,37,16.9979,78
34,2011,2,3,17,1,0,1,1,8.2,9.85,40,12.998,175
34,2011,2,3,18,1,0,1,1,8.2,10.605,40,11.0014,147
34,2011,2,3,19,1,0,1,1,8.2,12.88,40,0,96
34,2011,2,3,20,1,0,1,1,8.2,11.365,47,6.0032,109
34,2011,2,3,21,1,0,1,1,7.38,10.605,55,7.0015,54
34,2011,2,3,22,1,0,1,1,7.38,10.605,51,6.0032,41
34,2011,2,3,23,1,0,1,1,8.2,11.365,47,7.0015,38
35,2011,2,4,0,1,0,1,2,8.2,12.88,44,0,13
35,2011,2,4,1,1,0,1,2,6.56,11.365,59,0,7
35,2011,2,4,2,1,0,1,2,5.74,8.335,63,7.0015,1
35,2011,2,4,3,1,0,1,2,5.74,8.335,63,7.0015,1
35,2011,2,4,4,1,0,1,2,5.74,7.955,63,7.9998,0
35,2011,2,4,5,1,0,1,2,5.74,7.575,63,8.9981,7
35,2011,2,4,6,1,0,1,2,6.56,11.365,55,0,28
35,2011,2,4,7,1,0,1,1,5.74,10.605,59,0,87
35,2011,2,4,8,1,0,1,1,5.74,7.575,74,8.9981,220
35,2011,2,4,9,1,0,1,2,6.56,9.09,80,8.9981,127
35,2011,2,4,10,1,0,1,2,8.2,10.605,51,8.9981,51
35,2011,2,4,11,1,0,1,1,9.02,11.365,51,11.0014,64
35,2011,2,4,12,1,0,1,2,9.84,12.12,48,11.0014,86
35,2011,2,4,13,1,0,1,2,10.66,12.88,50,15.0013,82
35,2011,2,4,14,1,0,1,2,11.48,13.635,45,11.0014,91
35,2011,2,4,15,1,0,1,2,11.48,13.635,48,16.9979,90
35,2011,2,4,16,1,0,1,2,12.3,14.395,42,15.0013,99
35,2011,2,4,17,1,0,1,2,10.66,13.635,56,8.9981,205
35,2011,2,4,18,1,0,1,2,9.84,12.88,60,7.0015,155
35,2011,2,4,19,1,0,1,2,9.84,12.12,65,8.9981,103
35,2011,2,4,20,1,0,1,2,9.84,12.12,65,11.0014,71
35,2011,2,4,21,1,0,1,2,9.84,12.12,70,11.0014,43
35,2011,2,4,22,1,0,1,2,9.84,12.12,65,11.0014,46
35,2011,2,4,23,1,0,1,2,9.84,12.12,70,8.9981,31
36,2011,2,5,0,1,0,0,2,9.84,12.12,70,11.0014,39
36,2011,2,5,1,1,0,0,2,9.84,12.12,65,11.0014,18
36,2011,2,5,2,1,0,0,2,9.84,12.12,75,11.0014,17
36,2011,2,5,3,1,0,0,2,9.84,12.12,75,11.0014,11
36,2011,2,5,4,1,0,0,3,9.02,11.365,93,8.9981,8
36,2011,2,5,5,1,0,0,3,8.2,11.365,100,6.0032,9
36,2011,2,5,6,1,0,0,3,8.2,12.88,100,0,4
36,2011,2,5,7,1,0,0,3,9.02,12.88,93,6.0032,4
36,2011,2,5,8,1,0,0,3,8.2,11.365,100,6.0032,10
36,2011,2,5,9,1,0,0,3,8.2,11.365,100,6.0032,20
36,2011,2,5,10,1,0,0,3,8.2,10.605,100,8.9981,34
36,2011,2,5,11,1,0,0,3,9.02,11.365,100,8.9981,47
36,2011,2,5,12,1,0,0,3,9.02,11.365,100,11.0014,52
36,2011,2,5,13,1,0,0,3,9.02,11.365,100,11.0014,72
36,2011,2,5,14,1,0,0,3,9.02,13.635,100,0,55
36,2011,2,5,15,1,0,0,3,9.02,13.635,100,0,60
36,2011,2,5,16,1,0,0,3,9.02,11.365,100,8.9981,71
36,2011,2,5,17,1,0,0,2,9.84,10.605,100,19.0012,78
36,2011,2,5,18,1,0,0,2,11.48,12.12,93,30.0026,83
36,2011,2,5,19,1,0,0,2,11.48,12.12,93,30.0026,84
36,2011,2,5,20,1,0,0,1,12.3,14.395,87,16.9979,69
36,2011,2,5,21,1,0,0,1,10.66,12.88,100,12.998,56
36,2011,2,5,22,1,0,0,1,10.66,13.635,93,8.9981,45
36,2011,2,5,23,1,0,0,1,10.66,12.88,93,15.0013,59
37,2011,2,6,0,1,0,0,1,10.66,12.88,70,12.998,39
37,2011,2,6,1,1,0,0,1,10.66,11.365,65,27.9993,44
37,2011,2,6,2,1,0,0,1,10.66,11.365,60,22.0028,20
37,2011,2,6,3,1,0,0,1,10.66,14.395,60,6.0032,13
37,2011,2,6,4,1,0,0,1,10.66,11.365,60,23.9994,2
37,2011,2,6,5,1,0,0,1,10.66,12.88,60,15.0013,1
37,2011,2,6,6,1,0,0,1,10.66,12.88,60,15.0013,1
37,2011,2,6,7,1,0,0,1,9.84,12.12,65,11.0014,8
37,2011,2,6,8,1,0,0,1,9.84,12.88,65,7.0015,23
37,2011,2,6,9,1,0,0,1,11.48,14.395,56,7.0015,45
37,2011,2,6,10,1,0,0,1,12.3,14.395,52,16.9979,89
37,2011,2,6,11,1,0,0,1,13.12,15.15,49,16.9979,117
37,2011,2,6,12,1,0,0,1,13.94,16.665,46,0,174
37,2011,2,6,13,1,0,0,1,13.94,18.18,46,0,182
37,2011,2,6,14,1,0,0,1,13.94,17.425,46,6.0032,161
37,2011,2,6,15,1,0,0,1,13.94,17.425,46,6.0032,182
37,2011,2,6,16,1,0,0,1,13.94,17.425,49,7.0015,157
37,2011,2,6,17,1,0,0,1,13.94,18.18,46,0,121
37,2011,2,6,18,1,0,0,1,12.3,15.15,56,11.0014,78
37,2011,2,6,19,1,0,0,1,11.48,14.395,61,8.9981,21
37,2011,2,6,20,1,0,0,1,11.48,14.395,61,7.0015,26
37,2011,2,6,21,1,0,0,1,10.66,15.15,60,0,27
37,2011,2,6,22,1,0,0,1,10.66,15.15,60,0,62
37,2011,2,6,23,1,0,0,1,9.84,14.395,65,0,30
38,2011,2,7,0,1,0,1,1,9.84,14.395,65,0,15
38,2011,2,7,1,1,0,1,1,9.02,13.635,75,0,5
38,2011,2,7,2,1,0,1,1,8.2,12.88,80,0,3
38,2011,2,7,3,1,0,1,1,8.2,12.88,86,0,1
38,2011,2,7,4,1,0,1,1,8.2,12.88,86,0,2
38,2011,2,7,5,1,0,1,1,8.2,12.88,86,0,10
38,2011,2,7,6,1,0,1,1,7.38,12.12,93,0,30
38,2011,2,7,7,1,0,1,1,7.38,12.12,86,0,95
38,2011,2,7,8,1,0,1,2,6.56,11.365,100,0,230
38,2011,2,7,9,1,0,1,1,9.02,13.635,80,0,118
38,2011,2,7,10,1,0,1,1,9.84,12.88,75,7.0015,55
38,2011,2,7,11,1,0,1,1,12.3,15.91,65,6.0032,47
38,2011,2,7,12,1,0,1,2,13.12,17.425,62,0,66
38,2011,2,7,13,1,0,1,2,14.76,18.18,57,6.0032,64
38,2011,2,7,14,1,0,1,2,14.76,18.18,57,6.0032,60
38,2011,2,7,15,1,0,1,2,15.58,19.695,54,6.0032,50
38,2011,2,7,16,1,0,1,2,14.76,17.425,57,8.9981,114
38,2011,2,7,17,1,0,1,2,13.12,15.91,70,11.0014,216
38,2011,2,7,18,1,0,1,2,13.94,16.665,66,8.9981,175
38,2011,2,7,19,1,0,1,2,13.12,17.425,70,0,128
38,2011,2,7,20,1,0,1,2,13.12,16.665,70,7.0015,88
38,2011,2,7,21,1,0,1,1,13.12,17.425,70,0,78
38,2011,2,7,22,1,0,1,1,11.48,15.15,81,6.0032,37
38,2011,2,7,23,1,0,1,2,12.3,16.665,81,0,25
39,2011,2,8,0,1,0,1,2,11.48,15.91,87,0,10
39,2011,2,8,1,1,0,1,2,11.48,15.91,87,0,4
39,2011,2,8,2,1,0,1,2,10.66,13.635,93,7.0015,2
39,2011,2,8,3,1,0,1,3,11.48,13.635,93,11.0014,1
39,2011,2,8,4,1,0,1,1,10.66,12.88,93,11.0014,3
39,2011,2,8,5,1,0,1,1,10.66,11.365,81,22.0028,2
39,2011,2,8,6,1,0,1,1,10.66,11.365,70,22.0028,39
39,2011,2,8,7,1,0,1,1,9.84,9.85,65,27.9993,100
39,2011,2,8,8,1,0,1,1,9.84,9.85,56,32.9975,243
39,2011,2,8,9,1,0,1,1,9.84,9.85,52,32.9975,135
39,2011,2,8,10,1,0,1,1,9.02,9.09,47,36.9974,48
39,2011,2,8,11,1,0,1,1,9.02,9.09,47,31.0009,50
39,2011,2,8,12,1,0,1,1,9.84,9.85,38,32.9975,65
39,2011,2,8,13,1,0,1,2,9.84,9.85,32,30.0026,50
39,2011,2,8,14,1,0,1,1,9.02,9.85,37,27.9993,64
39,2011,2,8,15,1,0,1,1,9.02,9.85,35,26.0027,51
39,2011,2,8,16,1,0,1,1,9.02,9.09,35,35.0008,83
39,2011,2,8,17,1,0,1,1,9.02,9.09,32,39.0007,176
39,2011,2,8,18,1,0,1,1,8.2,9.09,32,26.0027,152
39,2011,2,8,19,1,0,1,1,6.56,6.06,40,31.0009,101
39,2011,2,8,20,1,0,1,1,6.56,6.82,40,22.0028,56
39,2011,2,8,21,1,0,1,1,5.74,5.305,33,31.0009,54
39,2011,2,8,22,1,0,1,1,4.92,5.305,33,23.9994,29
39,2011,2,8,23,1,0,1,1,4.92,5.305,33,22.0028,12
40,2011,2,9,0,1,0,1,1,4.1,3.79,36,23.9994,17
40,2011,2,9,1,1,0,1,1,4.1,5.305,36,15.0013,7
40,2011,2,9,2,1,0,1,1,3.28,3.79,38,19.0012,3
40,2011,2,9,3,1,0,1,1,2.46,3.79,45,8.9981,2
40,2011,2,9,4,1,0,1,1,2.46,4.5475,45,7.9998,0
40,2011,2,9,5,1,0,1,1,2.46,5.305,45,7.0015,7
40,2011,2,9,6,1,0,1,1,2.46,7.575,45,0,43
40,2011,2,9,7,1,0,1,1,2.46,5.305,49,7.0015,99
40,2011,2,9,8,1,0,1,1,4.1,6.82,42,0,199
40,2011,2,9,9,1,0,1,1,4.92,6.82,39,11.0014,123
40,2011,2,9,10,1,0,1,1,5.74,9.09,36,0,59
40,2011,2,9,11,1,0,1,2,5.74,7.575,43,11.0014,41
40,2011,2,9,12,1,0,1,2,7.38,9.09,40,15.0013,61
40,2011,2,9,13,1,0,1,1,7.38,8.335,40,16.9979,69
40,2011,2,9,14,1,0,1,1,8.2,9.09,34,19.9995,58
40,2011,2,9,15,1,0,1,2,8.2,9.09,34,19.0012,64
40,2011,2,9,16,1,0,1,2,8.2,9.85,37,16.9979,79
40,2011,2,9,17,1,0,1,2,8.2,9.85,34,16.9979,166
40,2011,2,9,18,1,0,1,2,7.38,8.335,47,19.9995,170
40,2011,2,9,19,1,0,1,3,5.74,6.06,86,16.9979,88
40,2011,2,9,20,1,0,1,3,5.74,7.575,86,11.0014,84
40,2011,2,9,21,1,0,1,2,5.74,7.575,86,11.0014,83
40,2011,2,9,22,1,0,1,3,6.56,8.335,80,11.0014,46
40,2011,2,9,23,1,0,1,3,6.56,7.575,80,12.998,37
41,2011,2,10,0,1,0,1,3,5.74,6.82,86,12.998,16
41,2011,2,10,1,1,0,1,3,5.74,7.575,80,8.9981,7
41,2011,2,10,2,1,0,1,3,5.74,7.575,80,8.9981,3
41,2011,2,10,3,1,0,1,2.5,5.74,7.1975,69.5,11.9997,0
41,2011,2,10,4,1,0,1,2,5.74,6.82,59,15.0013,1
41,2011,2,10,5,1,0,1,2,4.92,6.06,50,15.0013,6
41,2011,2,10,6,1,0,1,2,4.92,6.06,54,19.0012,26
41,2011,2,10,7,1,0,1,1,4.1,3.79,50,27.9993,99
41,2011,2,10,8,1,0,1,1,4.1,3.79,49,22.0028,178
41,2011,2,10,9,1,0,1,1,4.92,5.305,42,23.9994,122
41,2011,2,10,10,1,0,1,1,4.92,5.305,42,19.9995,35
41,2011,2,10,11,1,0,1,1,5.74,6.06,39,23.9994,45
41,2011,2,10,12,1,0,1,1,6.56,6.82,34,26.0027,69
41,2011,2,10,13,1,0,1,1,7.38,8.335,29,19.9995,62
41,2011,2,10,14,1,0,1,1,8.2,9.09,27,19.0012,48
41,2011,2,10,15,1,0,1,1,8.2,9.85,25,16.9979,50
41,2011,2,10,16,1,0,1,1,8.2,9.09,27,19.9995,80
41,2011,2,10,17,1,0,1,1,7.38,9.09,26,12.998,165
41,2011,2,10,18,1,0,1,1,6.56,9.09,28,8.9981,160
41,2011,2,10,19,1,0,1,1,5.74,8.335,28,7.0015,112
41,2011,2,10,20,1,0,1,1,5.74,9.09,31,6.0032,97
41,2011,2,10,21,1,0,1,1,5.74,10.605,39,0,72
41,2011,2,10,22,1,0,1,1,4.92,9.85,39,0,51
41,2011,2,10,23,1,0,1,1,4.92,7.575,42,7.0015,34
42,2011,2,11,0,1,0,1,1,4.1,6.82,49,7.0015,14
42,2011,2,11,1,1,0,1,1,4.1,6.82,54,6.0032,7
42,2011,2,11,2,1,0,1,1,4.1,6.82,54,6.0032,3
42,2011,2,11,3,1,0,1,1,3.69,6.44,58.5,6.0032,0
42,2011,2,11,4,1,0,1,1,3.69,6.44,58.5,6.0032,0
42,2011,2,11,5,1,0,1,1,3.28,6.06,63,6.0032,4
42,2011,2,11,6,1,0,1,1,4.1,9.09,68,0,24
42,2011,2,11,7,1,0,1,1,3.28,8.335,73,0,74
42,2011,2,11,8,1,0,1,1,4.1,6.06,74,11.0014,216
42,2011,2,11,9,1,0,1,1,4.92,6.06,74,15.0013,140
42,2011,2,11,10,1,0,1,1,5.74,6.82,69,12.998,44
42,2011,2,11,11,1,0,1,1,9.02,11.365,47,8.9981,64
42,2011,2,11,12,1,0,1,1,9.02,11.365,47,8.9981,71
42,2011,2,11,13,1,0,1,1,9.84,11.365,35,12.998,110
42,2011,2,11,14,1,0,1,1,12.3,14.395,26,16.9979,84
42,2011,2,11,15,1,0,1,1,13.12,15.91,21,11.0014,74
42,2011,2,11,16,1,0,1,1,12.3,14.395,28,12.998,125
42,2011,2,11,17,1,0,1,1,12.3,16.665,24,0,211
42,2011,2,11,18,1,0,1,1,11.48,15.91,28,0,174
42,2011,2,11,19,1,0,1,1,10.66,15.15,33,0,101
42,2011,2,11,20,1,0,1,1,9.02,11.365,55,8.9981,63
42,2011,2,11,21,1,0,1,1,8.2,10.605,59,8.9981,47
42,2011,2,11,22,1,0,1,1,8.2,11.365,64,6.0032,43
42,2011,2,11,23,1,0,1,1,7.38,12.12,69,0,53
43,2011,2,12,0,1,0,0,1,6.56,9.85,69,6.0032,30
43,2011,2,12,1,1,0,0,1,5.74,10.605,86,0,24
43,2011,2,12,2,1,0,0,1,5.74,10.605,80,0,15
43,2011,2,12,3,1,0,0,1,4.92,9.85,80,0,10
43,2011,2,12,4,1,0,0,1,4.92,8.335,74,6.0032,4
43,2011,2,12,5,1,0,0,1,4.92,8.335,74,6.0032,1
43,2011,2,12,6,1,0,0,1,4.92,6.82,93,12.998,2
43,2011,2,12,7,1,0,0,1,4.92,7.575,80,7.0015,11
43,2011,2,12,8,1,0,0,1,5.74,7.575,86,8.9981,30
43,2011,2,12,9,1,0,0,1,6.56,9.09,64,8.9981,43
43,2011,2,12,10,1,0,0,1,9.02,10.605,41,16.9979,84
43,2011,2,12,11,1,0,0,1,12.3,13.635,28,22.0028,114
43,2011,2,12,12,1,0,0,1,12.3,13.635,39,31.0009,120
43,2011,2,12,13,1,0,0,1,12.3,13.635,39,27.9993,135
43,2011,2,12,14,1,0,0,1,13.94,15.91,31,19.0012,120
43,2011,2,12,15,1,0,0,1,13.94,15.15,29,27.9993,174
43,2011,2,12,16,1,0,0,1,13.94,15.15,29,27.9993,145
43,2011,2,12,17,1,0,0,1,13.12,14.395,31,35.0008,137
43,2011,2,12,18,1,0,0,1,11.48,12.88,38,22.0028,64
43,2011,2,12,19,1,0,0,1,11.48,13.635,38,11.0014,41
43,2011,2,12,20,1,0,0,1,10.66,12.88,41,15.0013,40
43,2011,2,12,21,1,0,0,1,10.66,15.15,41,0,51
43,2011,2,12,22,1,0,0,1,9.84,12.88,44,6.0032,45
43,2011,2,12,23,1,0,0,1,9.02,11.365,51,8.9981,32
44,2011,2,13,0,1,0,0,1,8.2,11.365,64,7.0015,39
44,2011,2,13,1,1,0,0,1,8.2,11.365,59,6.0032,24
44,2011,2,13,2,1,0,0,2,8.2,11.365,75,6.0032,20
44,2011,2,13,3,1,0,0,2,8.2,11.365,69,7.0015,12
44,2011,2,13,4,1,0,0,2,8.2,10.605,69,11.0014,2
44,2011,2,13,5,1,0,0,2,8.2,10.605,69,9.99975,0
44,2011,2,13,6,1,0,0,2,8.2,10.605,69,8.9981,5
44,2011,2,13,7,1,0,0,2,9.02,13.635,55,0,3
44,2011,2,13,8,1,0,0,2,9.02,11.365,64,12.998,12
44,2011,2,13,9,1,0,0,2,9.84,11.365,60,15.0013,47
44,2011,2,13,10,1,0,0,1,12.3,13.635,45,22.0028,105
44,2011,2,13,11,1,0,0,1,13.12,14.395,39,30.0026,112
44,2011,2,13,12,1,0,0,1,14.76,15.91,32,31.0009,152
44,2011,2,13,13,1,0,0,1,15.58,19.695,29,23.9994,154
44,2011,2,13,14,1,0,0,2,16.4,20.455,30,27.9993,161
44,2011,2,13,15,1,0,0,2,16.4,20.455,30,19.9995,162
44,2011,2,13,16,1,0,0,2,17.22,21.21,28,22.0028,134
44,2011,2,13,17,1,0,0,1,17.22,21.21,28,22.0028,125
44,2011,2,13,18,1,0,0,1,16.4,20.455,32,19.9995,95
44,2011,2,13,19,1,0,0,1,16.4,20.455,35,19.0012,61
44,2011,2,13,20,1,0,0,1,16.4,20.455,35,22.0028,47
44,2011,2,13,21,1,0,0,1,16.4,20.455,35,23.9994,51
44,2011,2,13,22,1,0,0,1,16.4,20.455,35,19.9995,36
44,2011,2,13,23,1,0,0,1,16.4,20.455,35,23.9994,30
45,2011,2,14,0,1,0,1,1,15.58,19.695,37,23.9994,11
45,2011,2,14,1,1,0,1,1,15.58,19.695,37,23.9994,7
45,2011,2,14,2,1,0,1,1,14.76,16.665,40,19.9995,2
45,2011,2,14,3,1,0,1,1,13.94,15.91,46,15.0013,2
45,2011,2,14,4,1,0,1,1,13.12,15.15,53,19.0012,2
45,2011,2,14,5,1,0,1,1,13.12,15.15,53,19.0012,3
45,2011,2,14,6,1,0,1,1,13.94,15.15,46,19.9995,26
45,2011,2,14,7,1,0,1,1,13.94,15.15,46,19.9995,98
45,2011,2,14,8,1,0,1,1,15.58,19.695,40,31.0009,256
45,2011,2,14,9,1,0,1,1,16.4,20.455,37,26.0027,130
45,2011,2,14,10,1,0,1,1,18.04,21.97,33,15.0013,55
45,2011,2,14,11,1,0,1,1,21.32,25,23,16.9979,53
45,2011,2,14,12,1,0,1,1,22.96,26.515,22,30.0026,126
45,2011,2,14,13,1,0,1,1,23.78,27.275,19,26.0027,120
45,2011,2,14,14,1,0,1,1,24.6,29.545,15,32.9975,90
45,2011,2,14,15,1,0,1,1,22.96,26.515,21,43.9989,90
45,2011,2,14,16,1,0,1,1,21.32,25,27,31.0009,118
45,2011,2,14,17,1,0,1,1,18.86,22.725,33,40.9973,243
45,2011,2,14,18,1,0,1,1,16.4,20.455,40,40.9973,205
45,2011,2,14,19,1,0,1,1,15.58,19.695,43,32.9975,98
45,2011,2,14,20,1,0,1,1,14.76,15.91,46,31.0009,70
45,2011,2,14,21,1,0,1,1,14.76,15.91,50,35.0008,43
45,2011,2,14,22,1,0,1,1,13.94,14.395,46,43.9989,45
45,2011,2,14,23,1,0,1,1,13.12,14.395,49,32.9975,20
46,2011,2,15,0,1,0,1,1,12.3,13.635,49,27.9993,19
46,2011,2,15,1,1,0,1,1,12.3,12.12,42,51.9987,5
46,2011,2,15,2,1,0,1,1,11.48,11.365,41,46.0022,3
46,2011,2,15,3,1,0,1,1,10.25,10.2275,39,40.5015,0
46,2011,2,15,4,1,0,1,1,9.02,9.09,37,35.0008,1
46,2011,2,15,5,1,0,1,1,9.02,9.09,32,31.0009,4
46,2011,2,15,6,1,0,1,1,8.2,9.09,32,22.0028,30
46,2011,2,15,7,1,0,1,1,8.2,9.09,32,23.9994,105
46,2011,2,15,8,1,0,1,1,8.2,9.09,32,23.9994,223
46,2011,2,15,9,1,0,1,1,9.02,9.85,29,30.0026,110
46,2011,2,15,10,1,0,1,1,9.84,10.605,27,19.0012,52
46,2011,2,15,11,1,0,1,1,10.66,12.12,25,16.9979,57
46,2011,2,15,12,1,0,1,1,11.48,13.635,24,16.9979,71
46,2011,2,15,13,1,0,1,1,13.12,15.15,21,15.0013,82
46,2011,2,15,14,1,0,1,1,13.94,15.91,19,15.0013,79
46,2011,2,15,15,1,0,1,1,13.94,16.665,19,11.0014,85
46,2011,2,15,16,1,0,1,1,13.94,15.91,19,16.9979,98
46,2011,2,15,17,1,0,1,1,13.12,15.15,22,15.0013,206
46,2011,2,15,18,1,0,1,1,12.3,15.15,22,8.9981,212
46,2011,2,15,19,1,0,1,1,11.48,14.395,26,8.9981,145
46,2011,2,15,20,1,0,1,1,10.66,13.635,33,7.0015,101
46,2011,2,15,21,1,0,1,1,9.84,14.395,52,0,66
46,2011,2,15,22,1,0,1,1,9.84,14.395,44,0,41
46,2011,2,15,23,1,0,1,2,9.02,12.88,44,6.0032,20
60,2011,3,1,0,1,0,1,1,12.3,13.635,70,31.0009,7
60,2011,3,1,1,1,0,1,1,10.66,11.365,70,23.9994,3
60,2011,3,1,2,1,0,1,1,9.84,10.605,65,26.0027,4
60,2011,3,1,3,1,0,1,1,9.02,10.605,69,19.0012,2
60,2011,3,1,4,1,0,1,1,9.02,10.605,69,16.9979,1
60,2011,3,1,5,1,0,1,1,8.2,9.09,64,19.0012,2
60,2011,3,1,6,1,0,1,1,8.2,9.09,59,19.9995,46
60,2011,3,1,7,1,0,1,1,8.2,9.09,59,22.0028,107
60,2011,3,1,8,1,0,1,1,8.2,9.09,59,26.0027,214
60,2011,3,1,9,1,0,1,1,9.02,9.85,55,27.9993,124
60,2011,3,1,10,1,0,1,1,9.84,10.605,52,19.0012,68
60,2011,3,1,11,1,0,1,1,11.48,13.635,45,16.9979,56
60,2011,3,1,12,1,0,1,1,12.3,15.15,39,8.9981,86
60,2011,3,1,13,1,0,1,1,13.12,17.425,39,0,78
60,2011,3,1,14,1,0,1,1,13.12,16.665,36,8.9981,79
60,2011,3,1,15,1,0,1,1,13.94,18.18,34,0,64
60,2011,3,1,16,1,0,1,1,13.94,17.425,34,6.0032,102
60,2011,3,1,17,1,0,1,1,13.94,17.425,34,6.0032,242
60,2011,3,1,18,1,0,1,1,13.12,15.91,39,12.998,224
60,2011,3,1,19,1,0,1,1,12.3,15.15,49,8.9981,119
60,2011,3,1,20,1,0,1,1,12.3,15.91,61,6.0032,88
60,2011,3,1,21,1,0,1,1,10.66,15.15,56,0,63
60,2011,3,1,22,1,0,1,1,9.84,13.635,62,7.0015,47
60,2011,3,1,23,1,0,1,1,9.84,11.365,65,15.0013,25
61,2011,3,2,0,1,0,1,1,9.02,11.365,69,11.0014,8
61,2011,3,2,1,1,0,1,1,9.02,11.365,69,12.998,4
61,2011,3,2,2,1,0,1,1,9.02,11.365,69,12.998,2
61,2011,3,2,3,1,0,1,1,9.02,10.605,69,19.0012,4
61,2011,3,2,4,1,0,1,1,8.2,10.605,75,8.9981,1
61,2011,3,2,5,1,0,1,1,9.02,10.605,69,15.0013,5
61,2011,3,2,6,1,0,1,1,9.02,10.605,55,16.9979,40
61,2011,3,2,7,1,0,1,1,9.02,10.605,64,16.9979,110
61,2011,3,2,8,1,0,1,1,9.84,10.605,65,19.0012,256
61,2011,3,2,9,1,0,1,1,11.48,12.88,56,19.9995,148
61,2011,3,2,10,1,0,1,1,13.12,15.15,49,19.0012,76
61,2011,3,2,11,1,0,1,1,13.94,15.15,53,22.0028,73
61,2011,3,2,12,1,0,1,1,16.4,20.455,43,12.998,82
61,2011,3,2,13,1,0,1,1,20.5,24.24,25,0,125
61,2011,3,2,14,1,0,1,1,21.32,25,23,19.9995,96
61,2011,3,2,15,1,0,1,1,22.14,25.76,19,27.9993,110
61,2011,3,2,16,1,0,1,1,22.14,25.76,19,22.0028,139
61,2011,3,2,17,1,0,1,1,20.5,24.24,23,19.0012,268
61,2011,3,2,18,1,0,1,1,18.86,22.725,23,32.9975,201
61,2011,3,2,19,1,0,1,1,16.4,20.455,28,35.0008,150
61,2011,3,2,20,1,0,1,1,14.76,16.665,29,27.9993,95
61,2011,3,2,21,1,0,1,1,13.94,14.395,29,31.0009,71
61,2011,3,2,22,1,0,1,1,12.3,12.88,26,36.9974,48
61,2011,3,2,23,1,0,1,1,10.66,10.605,30,35.0008,22
62,2011,3,3,0,1,0,1,1,9.84,9.85,30,31.0009,13
62,2011,3,3,1,1,0,1,1,9.84,9.85,30,31.0009,1
62,2011,3,3,2,1,0,1,1,8.2,8.335,27,31.0009,3
62,2011,3,3,3,1,0,1,1,8.2,8.335,27,31.0009,1
62,2011,3,3,4,1,0,1,1,6.56,6.06,31,32.9975,1
62,2011,3,3,5,1,0,1,1,5.74,6.06,33,19.9995,8
62,2011,3,3,6,1,0,1,1,5.74,6.06,33,19.9995,35
62,2011,3,3,7,1,0,1,1,4.92,4.545,42,27.9993,111
62,2011,3,3,8,1,0,1,1,5.74,6.06,39,19.9995,220
62,2011,3,3,9,1,0,1,1,6.56,6.82,37,19.0012,145
62,2011,3,3,10,1,0,1,1,7.38,9.09,29,12.998,56
62,2011,3,3,11,1,0,1,1,8.2,11.365,29,6.0032,50
62,2011,3,3,12,1,0,1,1,9.02,11.365,25,8.9981,72
62,2011,3,3,13,1,0,1,1,9.02,12.88,25,6.0032,80
62,2011,3,3,14,1,0,1,1,9.84,12.88,21,7.0015,78
